Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000156011,PSD3,120,-1.1605,150,-0.8269,371,0.62173,347,0.58752,64,-2.0958,243,-0.0837,329,0.47904
ENSG00000147408,CSGALNACT1,22,-0.9744,66,0.75651,61,0.62474,55,0.52926,34,-0.3297,23,-1.0009,38,-0.1416
ENSG00000104613,INTS10,36,-0.3441,46,0.02342,69,0.67715,59,0.47362,15,-1.6905,35,-0.4645,51,0.19772
ENSG00000147416,ATP6V1B2,68,-2.2106,105,-1.5568,346,0.28932,434,0.77662,268,-0.1217,180,-0.8144,440,0.80249
ENSG00000061337,LZTS1,7,-1.3637,14,-0.2943,45,1.66837,29,1.04611,16,-0.1197,10,-0.8514,5,-1.9798
ENSG00000168546,GFRA2,0,-8.7947,7,-1.3972,31,0.85616,20,0.14733,20,0.12980,10,-1.0601,33,1.16693
ENSG00000130227,XPO7,42,-0.0267,41,-0.0575,69,0.79626,61,0.67594,2,-4.4962,30,-0.6106,45,0.10969
ENSG00000158806,NPM2,1,-6.0201,76,0.01258,105,0.54572,63,-0.3029,104,0.53047,112,0.75696,58,-0.4561
ENSG00000158856,DMTN,26,-3.2606,210,-0.1731,571,1.53374,252,0.12920,144,-0.7669,221,-0.1041,224,-0.0851
ENSG00000168481,LGI3,184,2.42937,18,-1.5292,49,0.00782,63,0.48407,33,-0.5927,9,-2.6295,29,-0.8541
ENSG00000168490,PHYHIP,13,-4.3512,135,-0.9267,655,1.70993,418,1.04359,105,-1.3168,105,-1.4091,250,0.03543
ENSG00000104635,SLC39A14,5,-1.3055,8,-0.6411,11,-0.1083,30,1.85137,0,-3.8409,4,-1.7073,15,0.36820
ENSG00000120896,SORBS3,27,0.84165,48,1.91318,33,1.20755,8,-1.1425,13,-0.2757,6,-1.4645,5,-1.8261
ENSG00000120913,PDLIM2,21,-0.4001,31,0.20500,56,1.18399,19,-0.6306,24,-0.2361,31,0.21099,22,-0.4183
ENSG00000158941,CCAR2,28,-0.1449,23,-0.4048,34,0.16244,52,1.03224,23,-0.4212,13,-1.4052,33,0.16962
ENSG00000179388,EGR3,0,-10.039,39,-0.2019,129,1.87678,54,0.36035,19,-1.2806,29,-0.7048,45,0.02086
ENSG00000008853,RHOBTB2,8,-1.8248,26,-0.0601,42,0.70150,51,1.25029,5,-2.4193,22,-0.3978,23,-0.3135
ENSG00000147457,CHMP7,28,-0.0072,13,-1.1827,32,0.19163,59,1.52269,3,-3.2858,10,-1.7293,34,0.35102
ENSG00000104679,R3HCC1,57,0.77989,28,-0.3749,43,0.28766,44,0.41139,5,-2.9545,27,-0.4730,40,0.21702
ENSG00000197217,ENTPD4,18,-1.1652,21,-0.9418,58,0.61268,67,1.01281,23,-0.8064,19,-1.2347,52,0.50459
ENSG00000147454,SLC25A37,36,1.21128,37,1.28218,44,1.59956,19,0.15254,0,-4.3183,2,-3.2937,7,-1.4681
ENSG00000272163,AF106564.1,3,-2.0667,3,-2.1058,6,-1.1525,25,1.27667,0,-3.9347,16,0.37429,18,0.58129
ENSG00000104722,NEFM,19,-5.5267,261,-1.7280,862,0.10803,1232,0.81680,704,-0.2156,597,-0.5220,1277,0.89162
ENSG00000277586,NEFL,35,-4.8590,418,-1.2357,942,0.02314,1214,0.50036,766,-0.3065,829,-0.2025,1522,0.96204
ENSG00000147459,DOCK5,181,5.30343,3,-2.7274,0,-4.7684,12,-0.9874,0,-4.6565,4,-2.5205,0,-5.1619
ENSG00000221914,PPP2R2A,149,1.38355,22,-1.6460,51,-0.4137,60,-0.1839,24,-1.5271,46,-0.6221,102,0.82375
ENSG00000104765,BNIP3L,325,0.84440,115,-0.8265,149,-0.4292,211,0.14687,163,-0.2861,170,-0.2450,218,0.20740
ENSG00000240694,PNMA2,47,-2.7298,140,-1.0985,414,0.61365,526,1.22619,291,0.03115,196,-0.6462,257,-0.1860
ENSG00000092964,DPYSL2,1918,1.35595,664,-0.4194,753,-0.2210,1137,0.51142,632,-0.4955,473,-1.0247,734,-0.2914
ENSG00000015592,STMN4,398,0.64962,129,-1.1274,288,0.11516,240,-0.1944,231,-0.2348,225,-0.3106,352,0.50905
ENSG00000120899,PTK2B,13,-3.0314,44,-1.2380,218,1.33492,180,1.18749,39,-1.4466,38,-1.5849,121,0.36676
ENSG00000120915,EPHX2,18,0.35167,33,1.35942,23,0.75078,4,-1.8863,25,0.87196,8,-1.0530,11,-0.4290
ENSG00000120885,CLU,2193,-0.4747,6252,1.26726,2952,-0.0057,2666,-0.1876,2072,-0.5630,2159,-0.5510,3253,0.17070
ENSG00000168077,SCARA3,15,-0.7382,44,0.97809,81,2.15958,14,-0.8780,20,-0.2488,11,-1.2460,15,-0.7989
ENSG00000147419,CCDC25,128,-0.4241,92,-0.9288,138,-0.3042,192,0.24671,169,0.01150,189,0.22482,193,0.25870
ENSG00000134014,ELP3,32,0.06795,14,-1.2464,35,0.19941,36,0.28310,25,-0.3344,21,-0.6475,44,0.67967
ENSG00000186918,ZNF395,27,0.80695,28,0.87815,32,1.10546,31,1.24168,0,-4.2419,3,-2.4604,4,-2.1340
ENSG00000214050,FBXO16,0,-7.2871,5,-1.4504,12,-0.1701,16,0.33088,1,-3.1094,16,0.35297,26,1.27159
ENSG00000104290,FZD3,39,-1.2912,59,-0.6603,130,0.60708,195,1.61124,51,-0.8693,39,-1.3692,75,-0.3129
ENSG00000012232,EXTL3,23,-0.4821,17,-0.9110,67,1.27718,65,1.48801,31,0.00089,8,-2.0690,14,-1.3399
ENSG00000147421,HMBOX1,55,0.92733,35,0.18848,46,0.62496,42,0.57380,23,-0.4353,22,-0.5809,12,-1.5923
ENSG00000197892,KIF13B,142,4.44637,16,-0.3476,9,-1.1846,8,-1.4062,0,-4.5168,5,-1.9880,1,-4.0393
ENSG00000133872,SARAF,438,-0.8052,506,-0.5820,836,0.21368,1069,0.72098,892,0.31796,414,-0.9728,845,0.26097
ENSG00000104660,LEPROTL1,29,0.12770,17,-0.6340,19,-0.5447,28,0.08996,22,-0.3158,22,-0.2851,39,0.72091
ENSG00000271869,AC026979.2,18,0.48724,18,0.43093,10,-0.4047,13,-0.0244,0,-3.9703,13,-0.0055,17,0.44409
ENSG00000104671,DCTN6,85,-0.1329,101,0.14155,59,-0.6966,51,-1.0059,101,0.13870,119,0.47185,119,0.47215
ENSG00000285669,AC026979.4,7,-1.2665,19,0.21697,28,0.83753,22,0.48545,5,-1.7101,22,0.52789,10,-0.8914
ENSG00000197265,GTF2E2,12,-0.4583,20,0.29073,12,-0.4209,22,0.53317,1,-3.5420,16,-0.0066,21,0.44954
ENSG00000104687,GSR,29,-0.1352,26,-0.3225,48,0.66592,58,1.19491,6,-2.5090,20,-0.7429,26,-0.3545
ENSG00000104691,UBXN8,18,-0.1156,11,-0.9050,7,-1.4274,7,-1.5959,46,1.45006,25,0.48381,24,0.36064
ENSG00000104695,PPP2CB,314,0.13441,298,0.05100,459,0.76599,336,0.27764,334,0.23417,214,-0.5185,191,-0.7120
ENSG00000165392,WRN,28,0.98165,12,-0.4246,14,-0.1825,9,-0.7948,34,1.33223,8,-1.0387,15,0.01246
ENSG00000157168,NRG1,4,-1.9641,6,-1.3561,30,1.24630,28,1.32412,1,-3.8665,4,-1.8076,19,0.51279
ENSG00000198042,MAK16,15,-0.4115,10,-1.0613,5,-1.9573,13,-0.6515,35,0.91738,25,0.45500,28,0.62707
ENSG00000133878,DUSP26,56,-0.2631,25,-1.4971,113,0.88909,61,-0.1296,116,0.93676,43,-0.7363,71,0.13037
ENSG00000156687,UNC5D,6,-2.0861,2,-3.3615,29,0.30743,13,-0.9658,92,2.45202,14,-0.8599,28,0.25912
ENSG00000147475,ERLIN2,30,0.80216,38,1.20363,22,0.27203,19,0.09341,10,-0.8864,15,-0.3060,7,-1.5201
ENSG00000147471,PLPBP,51,-0.3463,55,-0.2314,35,-0.9446,62,-0.0381,51,-0.3600,94,0.74596,66,0.06845
ENSG00000104221,BRF2,10,-0.2573,15,0.40739,11,-0.1169,15,0.36502,3,-1.7782,8,-0.7079,17,0.67944
ENSG00000129691,ASH2L,32,-0.3268,24,-0.7871,48,0.32741,50,0.43564,36,-0.1274,24,-0.8267,53,0.54462
ENSG00000175324,LSM1,39,-0.2998,23,-1.0976,19,-1.3890,18,-1.5449,126,1.70213,51,0.13224,63,0.54771
ENSG00000156735,BAG4,39,-0.9791,56,-0.4203,90,0.34906,139,1.30815,13,-2.6087,46,-0.7721,79,0.15765
ENSG00000085788,DDHD2,79,0.41306,39,-0.7015,64,0.07780,108,1.11231,8,-3.0632,41,-0.6892,62,0.03587
ENSG00000147548,NSD3,182,0.32781,70,-1.1542,88,-0.8193,219,0.74386,166,0.18267,123,-0.3352,147,-0.0150
ENSG00000077782,FGFR1,37,0.34634,33,0.16705,33,0.18871,57,1.31973,5,-2.4693,14,-1.1839,22,-0.5041
ENSG00000147526,TACC1,230,0.31137,185,-0.0370,215,0.20732,308,0.94743,136,-0.5213,113,-0.8814,143,-0.4935
ENSG00000169499,PLEKHA2,20,-0.9248,38,0.06174,82,1.37026,62,1.03975,21,-0.8118,17,-1.2194,22,-0.8516
ENSG00000169490,TM2D2,30,-0.7578,29,-0.8007,35,-0.5505,58,0.30476,49,-0.0004,41,-0.3409,76,0.82609
ENSG00000168615,ADAM9,24,0.26085,22,0.12232,15,-0.4590,14,-0.5918,30,0.64444,15,-0.4771,26,0.47082
ENSG00000165061,ZMAT4,2,-2.6992,7,-1.0825,13,-0.2154,17,0.17766,30,1.11451,12,-0.4130,21,0.59095
ENSG00000104332,SFRP1,132,3.48201,11,-1.1406,15,-0.6944,12,-1.1305,13,-0.9124,14,-0.8418,6,-2.1513
ENSG00000147533,GOLGA7,367,2.36419,95,-0.0954,58,-0.8639,65,-0.7533,130,0.42028,60,-0.8650,53,-1.0902
ENSG00000158669,GPAT4,37,0.64675,16,-0.6254,46,1.02197,43,1.09422,1,-4.0398,9,-1.6059,21,-0.2883
ENSG00000083168,KAT6A,69,1.35939,51,0.82626,15,-1.0936,37,0.31415,27,-0.2428,22,-0.5784,15,-1.2068
ENSG00000070718,AP3M2,39,-1.1521,39,-1.1439,70,-0.2608,120,0.69327,126,0.68553,49,-0.8936,109,0.50272
ENSG00000070501,POLB,13,-1.6068,20,-0.9977,23,-0.7629,28,-0.5544,109,1.80836,36,-0.1347,46,0.33360
ENSG00000078668,VDAC3,69,-1.3931,80,-1.1697,158,-0.1274,186,0.15640,197,0.22940,155,-0.1775,261,0.81741
ENSG00000168575,SLC20A2,82,1.43617,44,0.35524,52,0.62281,26,-0.4997,46,0.43941,18,-1.1428,20,-0.9383
ENSG00000176209,SMIM19,32,-0.8307,47,-0.2578,40,-0.4764,35,-0.7463,78,0.57499,71,0.47295,69,0.43735
ENSG00000120925,RNF170,70,0.54201,44,-0.2184,43,-0.2398,73,0.69708,51,0.00594,28,-1.0075,47,-0.1088
ENSG00000168172,HOOK3,168,0.56193,88,-0.4857,65,-0.9512,118,-0.0200,107,-0.1780,171,0.67545,95,-0.4066
ENSG00000168522,FNTA,206,2.29194,44,-0.4469,49,-0.2650,40,-0.6340,7,-3.1948,47,-0.3575,50,-0.2509
ENSG00000165102,HGSNAT,21,0.00726,13,-0.7312,24,0.20795,22,0.12939,48,1.42719,9,-1.3974,20,-0.0769
ENSG00000164808,SPIDR,9,-1.5453,17,-0.5710,29,0.27078,30,0.37638,26,0.10705,27,0.21844,24,-0.0152
ENSG00000221869,CEBPD,31,0.03303,92,1.96592,28,-0.1131,24,-0.3709,0,-5.1125,27,-0.1872,23,-0.4265
ENSG00000253729,PRKDC,97,0.50130,48,-0.6245,51,-0.5294,84,0.30148,28,-1.4139,47,-0.7162,113,0.89765
ENSG00000104738,MCM4,18,-0.1738,13,-0.6319,10,-0.9485,24,0.32440,29,0.62883,15,-0.4643,25,0.41932
ENSG00000169139,UBE2V2,65,-1.8040,123,-0.8477,149,-0.5494,247,0.28748,299,0.56675,219,0.06745,272,0.47411
ENSG00000147481,SNTG1,2,-3.6628,17,-0.9382,27,-0.2118,55,1.10458,35,0.17692,20,-0.7532,41,0.48026
ENSG00000168300,PCMTD1,55,0.73329,28,-0.3281,36,0.02791,44,0.40963,6,-2.5559,26,-0.5144,43,0.37029
ENSG00000147488,ST18,257,6.53298,2,-3.7296,2,-3.4880,8,-2.0189,0,-5.0030,0,-8.6595,1,-4.9008
ENSG00000023287,RB1CC1,573,0.57877,334,-0.2970,233,-0.8548,481,0.32986,266,-0.6487,515,0.45807,314,-0.4362
ENSG00000047249,ATP6V1H,41,-2.5006,106,-1.0752,200,-0.0991,230,0.13873,152,-0.5303,186,-0.2452,400,1.26442
ENSG00000147509,RGS20,8,-1.5152,48,1.21722,31,0.49191,14,-0.8505,16,-0.5961,33,0.66135,17,-0.5188
ENSG00000187735,TCEA1,177,0.95888,122,0.33111,40,-1.3921,69,-0.6296,90,-0.1484,137,0.60675,76,-0.4668
ENSG00000120992,LYPLA1,13,-0.8080,23,0.09817,22,0.05557,31,0.65363,42,1.12095,12,-0.9935,15,-0.5943
ENSG00000137547,MRPL15,14,-1.7858,31,-0.6582,21,-1.2328,31,-0.7197,57,0.29400,55,0.28559,88,1.24838
ENSG00000206579,XKR4,14,-1.6812,22,-1.0653,29,-0.6576,94,1.57049,25,-0.8741,34,-0.4572,47,0.11427
ENSG00000167904,TMEM68,12,-0.5574,11,-0.5710,33,1.12374,24,0.68590,5,-1.7251,8,-1.2155,21,0.40546
ENSG00000137574,TGS1,35,0.16366,27,-0.2543,12,-1.4020,28,-0.2083,40,0.41362,38,0.35162,34,0.13246
ENSG00000008988,RPS20,766,0.25468,1108,0.87573,463,-0.5451,472,-0.5674,488,-0.4609,939,0.68794,447,-0.6590
ENSG00000170791,CHCHD7,26,-0.7960,48,0.16995,34,-0.3854,36,-0.3442,61,0.55834,52,0.35116,44,0.03060
ENSG00000104331,IMPAD1,118,0.59277,47,-0.8687,87,0.08563,128,0.85922,105,0.39244,40,-1.2166,64,-0.4222
ENSG00000169122,FAM110B,10,-1.5993,33,0.23428,44,0.70417,32,0.22913,52,0.99830,19,-0.7196,22,-0.4391
ENSG00000215114,UBXN2B,14,-1.4734,29,-0.3656,52,0.59606,58,0.89697,47,0.43599,21,-0.9228,31,-0.2520
ENSG00000137575,SDCBP,83,-0.5106,143,0.35804,165,0.60511,118,0.05881,123,0.11641,85,-0.5111,111,-0.0447
ENSG00000035681,NSMAF,10,-0.2050,19,0.77678,15,0.38996,17,0.72463,0,-3.7480,4,-1.6614,14,0.42485
ENSG00000198846,TOX,8,-2.5332,21,-1.1351,61,0.52430,80,1.17245,72,0.80376,22,-1.1275,37,-0.2906
ENSG00000104388,RAB2A,204,-0.2740,140,-0.8568,194,-0.3539,314,0.48034,189,-0.3970,201,-0.3330,336,0.60914
ENSG00000171316,CHD7,141,3.07144,37,0.40202,18,-0.6866,13,-1.3590,34,0.23928,12,-1.3731,4,-2.9332
ENSG00000177182,CLVS1,7,-1.6230,11,-0.9138,20,-0.0365,26,0.40097,8,-1.3524,22,0.06796,33,0.87410
ENSG00000198363,ASPH,100,-0.0282,168,0.82272,116,0.20407,111,0.14144,39,-1.4796,86,-0.3001,103,0.00713
ENSG00000185942,NKAIN3,18,-0.1522,49,1.50364,24,0.27413,20,0.00206,8,-1.3093,24,0.26343,8,-1.5809
ENSG00000274956,NKAIN3-IT1,81,0.08290,198,1.64241,118,0.70471,55,-0.5660,26,-1.6375,91,0.31079,26,-1.7722
ENSG00000137563,GGH,2,-3.7484,28,0.14193,30,0.28935,19,-0.4869,6,-2.1637,30,0.35004,44,1.08029
ENSG00000185728,YTHDF3,32,-0.4972,32,-0.4956,45,0.01970,65,0.70456,93,1.22630,18,-1.5044,39,-0.2274
ENSG00000254377,MIR124-2HG,4,-2.7793,15,-1.0201,19,-0.6603,71,1.86889,32,0.13779,14,-1.2525,27,-0.1367
ENSG00000180828,BHLHE22,5,-1.8273,18,-0.0394,29,0.71782,7,-1.5266,0,-4.4408,26,0.63703,33,1.12395
ENSG00000172817,CYP7B1,97,2.46334,20,-0.3148,18,-0.4820,9,-1.6452,44,0.91954,12,-1.1607,14,-0.9283
ENSG00000104442,ARMC1,92,0.78732,19,-1.6548,44,-0.3936,59,0.05408,61,0.10378,48,-0.3058,70,0.38471
ENSG00000179041,RRS1,15,-0.2144,14,-0.2482,12,-0.4715,10,-0.8734,38,1.36808,21,0.42554,13,-0.4079
ENSG00000147576,ADHFE1,13,-0.5807,48,1.59144,41,1.29923,15,-0.3706,13,-0.5662,15,-0.3452,6,-1.7537
ENSG00000169085,VXN,153,-0.2725,62,-1.6352,274,0.67238,208,0.25072,199,0.14669,130,-0.5766,226,0.40302
ENSG00000175073,VCPIP1,29,-0.4943,16,-1.3579,55,0.50987,54,0.57326,1,-4.9275,33,-0.3233,62,0.82842
ENSG00000104205,SGK3,101,2.18759,27,-0.1687,38,0.41878,22,-0.5469,2,-3.8973,28,-0.1092,15,-1.1226
ENSG00000245910,SNHG6,645,0.63125,730,0.84281,276,-0.7265,206,-1.2657,566,0.41262,612,0.62724,269,-0.8409
ENSG00000121022,COPS5,81,-0.2123,62,-0.6392,36,-1.4419,52,-0.9850,159,0.88435,86,-0.1366,158,1.03665
ENSG00000104218,CSPP1,63,0.11955,46,-0.3943,28,-1.1455,99,1.01889,61,0.07205,57,-0.0519,38,-0.7249
ENSG00000066777,ARFGEF1,43,0.12579,23,-0.8320,22,-0.9130,47,0.32891,22,-0.8909,35,-0.2055,60,0.80313
ENSG00000046889,PREX2,41,0.18782,92,1.59111,58,0.75105,26,-0.5767,29,-0.3370,27,-0.5138,19,-1.0775
ENSG00000137573,SULF1,21,-0.9166,3,-3.4944,1,-4.5108,164,4.54165,11,-1.7981,7,-2.6234,1,-5.2730
ENSG00000140396,NCOA2,18,-0.5145,25,-0.0394,29,0.21410,37,0.66313,53,1.20372,15,-0.9156,14,-0.9914
ENSG00000067167,TRAM1,68,1.49951,35,0.35708,32,0.19832,30,0.12310,1,-4.7827,22,-0.4035,20,-0.5447
ENSG00000147601,TERF1,89,0.16689,49,-0.7576,51,-0.7071,109,0.59271,13,-2.7063,86,0.12982,103,0.47887
ENSG00000147604,RPL7,737,-0.1969,1118,0.47689,636,-0.4283,521,-0.8093,899,0.12039,1325,0.89596,631,-0.4876
ENSG00000040341,STAU2,49,-1.6055,86,-0.7623,86,-0.7558,154,0.17109,132,-0.0884,198,0.65607,171,0.37380
ENSG00000104343,UBE2W,23,-1.3431,30,-0.9508,68,0.35024,74,0.57219,62,0.20581,48,-0.2304,60,0.16884
ENSG00000154582,ELOC,78,-1.3575,163,-0.2305,116,-0.7588,128,-0.6733,218,0.22727,268,0.66050,261,0.61205
ENSG00000175606,TMEM70,15,-2.5430,35,-1.3260,63,-0.4115,91,0.17728,150,1.00540,63,-0.4705,126,0.81958
ENSG00000104369,JPH1,4,-1.6689,9,-0.6189,12,-0.0952,23,1.10458,1,-2.9089,11,-0.3323,18,0.59906
ENSG00000104381,GDAP1,26,-2.0333,40,-1.4322,114,0.19627,126,0.40089,64,-0.7141,104,0.04991,154,0.80439
ENSG00000270866,AC067773.1,6,-1.6536,28,0.56474,17,-0.2427,16,-0.3635,0,-4.5011,26,0.53519,30,0.81436
ENSG00000091656,ZFHX4,90,2.08673,35,0.36775,33,0.27337,26,-0.0909,30,0.11497,14,-1.1052,4,-2.8303
ENSG00000164751,PEX2,37,0.46312,43,0.71623,29,0.09146,28,0.00079,1,-4.6229,32,0.25087,24,-0.2560
ENSG00000171033,PKIA,50,-1.4261,134,0.08809,152,0.29369,190,0.77327,62,-1.1108,124,-0.0457,122,-0.0777
ENSG00000104427,ZC2HC1A,22,-1.5719,25,-1.3699,41,-0.6502,83,0.53662,50,-0.3327,75,0.35462,83,0.54454
ENSG00000104435,STMN2,66,-4.6848,410,-2.0316,663,-1.3162,1086,-0.6199,2195,0.56739,2036,0.50743,2974,1.31232
ENSG00000164683,HEY1,20,-0.7407,44,0.46296,58,0.92271,31,-0.1326,51,0.71649,21,-0.7294,26,-0.3950
ENSG00000147586,MRPS28,62,-0.2576,67,-0.1427,34,-1.1930,53,-0.5457,102,0.53942,95,0.49241,85,0.27081
ENSG00000076554,TPD52,95,-0.8247,75,-1.1959,213,0.44970,156,-0.0608,137,-0.2587,205,0.44206,187,0.26589
ENSG00000205189,ZBTB10,29,1.27270,11,-0.3188,18,0.42235,12,-0.2237,1,-2.9594,9,-0.6308,17,0.39607
ENSG00000164684,ZNF704,91,1.29041,32,-0.4428,32,-0.4271,75,1.13491,9,-2.2772,27,-0.7555,27,-0.7606
ENSG00000076641,PAG1,47,1.89403,22,0.50924,11,-0.5613,24,0.81885,0,-4.1994,7,-1.2768,7,-1.2422
ENSG00000164687,FABP5,130,-0.5376,222,0.30828,65,-1.6000,99,-1.0350,224,0.32463,216,0.29858,281,0.82225
ENSG00000147588,PMP2,785,2.00510,452,0.95902,236,-0.1191,138,-1.0356,105,-1.3639,244,-0.0769,101,-1.5347
ENSG00000133731,IMPA1,47,-0.1284,28,-0.9120,23,-1.2258,93,1.19983,38,-0.4516,43,-0.2675,49,-0.0479
ENSG00000104231,ZFAND1,16,-1.2233,32,-0.2025,30,-0.3471,34,-0.1325,17,-1.1852,51,0.59661,52,0.63433
ENSG00000184672,RALYL,5,-3.9433,28,-1.6128,64,-0.3846,117,0.68877,76,-0.1033,87,0.11447,116,0.67570
ENSG00000133739,LRRCC1,89,1.68143,33,-0.0209,14,-1.3646,28,-0.2939,30,-0.1956,40,0.29497,17,-1.0969
ENSG00000176731,RBIS,65,-0.7120,72,-0.5648,34,-1.7010,48,-1.2668,114,0.17292,158,0.83294,165,0.91269
ENSG00000104267,CA2,219,3.23441,40,-0.0919,20,-1.1583,25,-0.8648,19,-1.1974,22,-1.0772,15,-1.6421
ENSG00000123124,WWP1,39,-0.1127,21,-1.0537,54,0.41170,40,-0.0496,44,0.08102,40,-0.0842,49,0.31077
ENSG00000176623,RMDN1,61,1.25966,47,0.80805,23,-0.3693,24,-0.2913,2,-3.7826,33,0.22022,21,-0.5642
ENSG00000085719,CPNE3,60,0.47688,60,0.48042,88,1.12901,28,-0.8168,40,-0.1602,45,0.00979,27,-0.8670
ENSG00000156103,MMP16,13,-1.0373,10,-1.3804,16,-0.7350,70,2.23713,28,0.17443,9,-1.6012,15,-0.9216
ENSG00000253553,AC090578.1,1,-3.7988,3,-2.5223,5,-1.5880,37,1.72739,2,-3.0542,13,-0.3378,25,0.82015
ENSG00000164823,OSGIN2,64,1.39981,48,0.88075,43,0.68253,31,0.17611,3,-3.0391,10,-1.6351,20,-0.5712
ENSG00000104320,NBN,42,-0.0064,21,-1.0260,9,-2.2748,40,-0.0659,28,-0.6345,46,0.18790,73,1.07499
ENSG00000104325,DECR1,43,-0.0155,71,0.80626,51,0.23694,17,-1.5560,42,-0.0457,63,0.70045,34,-0.4132
ENSG00000104327,CALB1,2,-4.0518,15,-1.5046,34,-0.3025,7,-2.7460,10,-2.1234,86,1.45967,85,1.44372
ENSG00000123119,NECAB1,378,-0.1565,126,-1.8290,490,0.26130,532,0.45565,174,-1.3470,330,-0.4067,637,0.81642
ENSG00000155099,PIP4P2,44,-0.2542,41,-0.3758,56,0.10920,49,-0.1197,71,0.49964,53,0.01846,53,0.03589
ENSG00000253738,OTUD6B-AS1,94,-0.7510,65,-1.3132,77,-1.0516,90,-0.8958,243,0.77170,228,0.77368,203,0.54356
ENSG00000155100,OTUD6B,41,0.97546,12,-0.9390,15,-0.6636,32,0.61633,1,-3.7715,24,0.08306,24,0.05237
ENSG00000079102,RUNX1T1,14,-1.8719,32,-0.6440,49,0.03936,93,1.34906,75,0.74495,17,-1.6741,44,-0.1588
ENSG00000205133,TRIQK,26,-0.6677,26,-0.6524,26,-0.6418,36,-0.1594,104,1.67175,30,-0.5028,41,0.06946
ENSG00000188343,FAM92A,8,-2.8086,43,-0.3143,33,-0.6961,37,-0.6096,12,-2.1981,99,1.28563,77,0.74368
ENSG00000164951,PDP1,8,-3.4972,26,-1.7672,153,1.00787,141,1.03579,34,-1.3763,53,-0.7858,112,0.56117
ENSG00000164944,VIRMA,47,1.01966,29,0.22933,26,0.05320,33,0.52760,17,-0.6271,10,-1.4370,23,-0.1780
ENSG00000156162,DPY19L4,48,2.05543,18,0.33176,27,0.94650,11,-0.4594,0,-4.1214,12,-0.3835,4,-1.8700
ENSG00000156170,NDUFAF6,16,-0.9330,14,-1.1296,8,-1.8865,11,-1.6407,84,1.77437,39,0.49938,39,0.46649
ENSG00000156467,UQCRB,749,-0.8091,1474,0.25912,709,-0.8914,698,-0.9987,1730,0.52369,2104,1.01067,1146,-0.1625
ENSG00000156471,PTDSS1,21,-1.4561,27,-1.0521,41,-0.4251,65,0.34282,120,1.34236,31,-0.9424,70,0.47698
ENSG00000169439,SDC2,19,-1.1223,145,2.33278,77,1.08612,27,-0.6737,13,-1.7200,34,-0.3088,13,-1.8310
ENSG00000104324,CPQ,56,2.00900,26,0.58183,10,-0.9262,9,-1.1520,21,0.24222,17,-0.0458,7,-1.5060
ENSG00000180543,TSPYL5,25,-0.2806,21,-0.5398,53,0.90966,43,0.66525,35,0.22122,11,-1.5827,30,-0.0281
ENSG00000147649,MTDH,380,1.26493,114,-0.7191,169,-0.0955,254,0.65555,137,-0.4325,101,-0.9771,144,-0.3865
ENSG00000104341,LAPTM4B,70,0.67304,48,0.04465,45,-0.0581,63,0.56728,69,0.64543,23,-1.1381,30,-0.7439
ENSG00000156482,RPL30,1203,0.76076,1003,0.45433,355,-1.1785,373,-1.1957,899,0.27368,1173,0.83994,518,-0.6591
ENSG00000132541,RIDA,42,-1.2175,165,0.98195,101,0.15498,51,-0.9793,99,0.12947,136,0.75693,67,-0.5432
ENSG00000104361,NIPAL2,6,-1.6525,10,-0.8889,10,-0.8661,38,1.47677,7,-1.3841,11,-0.8046,25,0.60477
ENSG00000253948,VPS13B-DT,22,-0.6598,43,0.35094,29,-0.2561,8,-2.3578,64,1.03381,62,1.15377,23,-0.6698
ENSG00000132549,VPS13B,19,0.78298,14,0.24062,7,-0.8608,20,0.94861,0,-3.8138,8,-0.6237,12,-0.0649
ENSG00000164919,COX6C,358,-2.0011,1119,-0.2712,615,-1.1933,795,-0.8786,1592,0.29332,2364,1.14458,1639,0.39069
ENSG00000147669,POLR2K,59,-1.5893,105,-0.7311,82,-1.0972,88,-1.0801,268,0.77680,265,0.89387,225,0.56082
ENSG00000034677,RNF19A,50,0.29967,53,0.41634,22,-0.9917,30,-0.5533,33,-0.3265,40,-0.0483,57,0.60865
ENSG00000186106,ANKRD46,38,-0.8015,22,-1.5967,62,-0.0475,105,0.96344,25,-1.4460,55,-0.2670,86,0.55509
ENSG00000070756,PABPC1,432,0.78076,319,0.27270,184,-0.5982,266,-0.0223,182,-0.6176,293,0.15413,229,-0.2846
ENSG00000164924,YWHAZ,357,-1.6788,487,-1.2137,1170,0.15036,1339,0.42390,752,-0.5502,1020,-0.0786,1588,0.76287
ENSG00000261087,AP003469.4,37,0.49951,16,-0.7783,55,1.21307,36,0.54843,18,-0.5823,14,-1.0469,20,-0.4597
ENSG00000120963,ZNF706,121,0.32950,84,-0.2598,85,-0.2252,90,-0.1671,54,-0.9463,85,-0.2652,147,0.75662
ENSG00000104490,NCALD,29,-2.8668,79,-1.4039,238,0.31092,413,1.52921,104,-0.9837,118,-0.8680,227,0.26294
